Age,Gender,Current_status,Sleep_hours,Work_hours,Hobby_hours,Commute_time,Number_of_tasks,Task_difficulty,Work_under_pressure,Social_hours,Social_quality,Home_environment,Stressful_event,Arguing/conflict with someone,Academic/work failure or poor performance,Transportation problem / car issue,Financial stress,Health-related stress,Bad weather,Overthinking,Stress_scale
0,1,3,3.3585140246135783,7.436434341082401,4.240100446552034,15,6.0,0,2,3.264604050995823,1,1,1,0,0,1,0,1,0,2,2
3,1,3,2.8278071687759954,7.005465588982051,4.934028807042427,45,1.0,1,1,8.019962869653934,1,0,0,1,1,1,0,0,1,0,0
3,1,3,6.793554595127817,4.905593748143612,0.9585296533079082,45,8.0,2,1,8.670964915987572,0,1,0,0,0,1,1,1,1,1,2
2,0,1,9.593041244452252,2.388620616679252,5.6648663086117,45,8.0,1,2,0.48180872158477106,2,0,0,1,0,1,0,0,0,0,0
1,0,3,5.810547189356301,5.107182779128649,2.465043686565065,15,6.0,0,0,9.162215979222147,1,0,0,0,0,0,1,1,1,0,1
1,0,1,9.12526502472266,6.809716237204345,5.162701790258264,15,8.0,0,1,4.662027043699545,1,1,0,0,1,0,1,0,0,1,1
2,1,0,0.1422937097294752,4.5991927056321185,1.322877572206711,150,5.0,0,0,9.642422065371678,2,0,0,1,0,0,0,1,0,1,2
0,1,2,7.944706467360057,0.8192510736274161,0.17417383322828872,60,8.0,2,0,5.385558274531159,2,1,0,0,0,0,1,0,1,3,0
1,1,2,8.536026579600795,0.17983229558083957,3.4400642617371044,60,9.0,2,0,2.3514350989864785,0,0,0,0,1,0,0,1,1,0,0
2,1,3,6.309938379436958,3.278768084678385,1.9479976744346337,15,1.0,2,0,9.746683074076278,0,1,1,1,0,1,0,1,0,0,1
2,1,2,9.340609993617296,1.5022392609331192,5.906772029687696,60,4.0,1,2,2.433049141159669,2,0,1,1,1,1,0,0,0,1,2
3,0,3,5.899129928812997,9.061902459259956,0.6267207282922975,150,5.0,1,1,8.824782275975037,1,1,0,0,0,1,0,1,1,3,0
2,0,0,2.4053690252674933,1.7583267008492487,0.2838171960211304,60,5.0,2,2,1.7312849471855007,0,1,1,1,0,0,1,0,1,2,0
0,0,0,2.157172294481943,3.942827140115661,0.2701069113187995,45,3.0,1,2,6.74767572756628,2,1,0,0,0,1,1,0,0,1,2
0,1,0,5.558362666927152,7.120775120714814,1.301242171342767,150,3.0,0,2,4.11291608886194,0,0,0,0,1,0,1,1,1,3,1
0,1,2,9.06483930496211,8.15421660016061,3.47514669819203,15,4.0,2,2,9.720181731514451,1,0,1,0,0,1,1,0,0,0,0
0,0,3,0.7236794575507699,4.7771315317813094,3.0333802418681506,45,5.0,0,2,1.8477263113925457,1,1,1,0,1,1,1,0,1,0,0
2,0,1,6.04390512210911,1.8113500960839213,2.100454829001369,15,7.0,0,1,4.0879467300808106,2,1,0,0,0,1,0,0,0,1,2
1,1,0,7.698034729820246,2.7089522357585305,0.5327586445014556,15,9.0,0,2,6.397763240437412,0,0,0,1,0,1,1,1,1,3,2
2,0,0,1.1540206962356914,4.189684476411472,1.4024225687659129,45,0.0,1,2,9.776204232754402,1,0,0,1,1,1,1,1,1,1,0
1,1,1,1.1676969071201293,3.6459458932558295,1.1048823887083012,150,7.0,0,2,3.038630766313405,1,0,0,0,1,0,0,0,1,0,0
1,0,1,3.6612799666958806,3.486727571696565,4.4740010229362905,15,1.0,1,0,3.968710510447775,0,0,1,0,0,0,0,0,1,3,2
1,0,2,2.7388117354971686,1.3185380175666428,4.679678298007885,45,6.0,0,2,4.617919873223596,2,0,1,1,1,0,0,1,1,3,2
3,0,0,1.9831415889368975,9.133102521709498,4.662084078370919,45,3.0,2,1,2.527004912961761,0,1,1,1,1,0,0,1,0,0,0
0,0,2,1.9869417361134523,0.2975660641771505,5.814243266484892,15,7.0,0,1,8.173547004036422,0,1,1,1,0,0,1,0,1,0,2
3,1,0,1.3066903242483585,4.400021278757512,5.305427678004191,15,5.0,0,1,0.919956057523027,0,0,0,0,1,0,0,1,1,2,0
2,1,2,6.108540130819524,9.803214925030867,2.9868284830710294,150,4.0,2,0,7.047899317063026,0,0,1,1,1,1,1,0,0,2,2
3,1,2,6.88125603584087,6.597239388241021,2.489616125454991,45,9.0,1,1,5.339289699575355,0,1,1,1,0,1,0,0,1,0,0
1,0,1,7.029362268790446,3.5541066373308325,5.49461110625677,60,9.0,2,0,2.4192695598571246,1,1,1,0,0,1,0,1,0,3,0
2,1,3,5.323539761386061,1.460975844531699,3.6673515122888802,60,4.0,0,1,4.928304735340488,2,0,0,1,1,0,0,0,1,0,2
0,0,3,9.529062696655666,9.63872605645761,1.7663920021535715,15,3.0,0,0,8.29949092194205,2,0,0,1,1,0,1,0,1,1,1
1,1,3,8.805327775900658,0.13986361873149722,3.386784166291004,15,2.0,1,1,4.454416039221264,1,0,0,1,1,0,1,1,0,0,0
0,0,0,9.5763114266628,6.813875706131435,5.952896536176757,150,2.0,0,2,1.2189776491497717,2,1,0,0,0,1,1,1,0,3,1
3,1,1,3.8879547812717794,8.801374714453273,5.096820360914173,60,2.0,0,1,0.40801962131519764,2,0,0,0,1,1,0,1,1,2,1
0,1,1,8.777831599550247,0.251604898862422,1.6876782963572496,15,6.0,1,1,7.777962941135569,0,1,1,0,0,1,1,0,1,0,2
2,0,1,7.6287469940688375,7.251748640905012,5.717726555503301,15,7.0,1,1,3.304331458340406,2,0,1,1,0,1,0,1,0,2,0
1,1,0,3.3997290303401306,9.98837761254735,5.8887726688746955,60,7.0,1,2,9.312446965741358,0,0,1,1,1,1,1,0,0,1,1
0,0,2,1.065932585042193,6.396424685733494,1.3870017564924912,15,1.0,1,0,6.171471810005224,2,1,1,1,1,1,0,0,1,3,0
3,0,2,6.8262124989680775,4.146789478433988,5.373552711008047,60,2.0,0,0,4.362838911681629,1,0,0,0,1,0,1,0,1,2,0
2,0,3,1.3645232412188035,8.744007193562819,5.299216306192992,60,1.0,1,2,5.644649201507126,2,1,0,0,1,0,1,0,0,1,1
1,1,3,2.9377580700111205,5.541792464226283,0.23852143940424364,150,5.0,1,2,4.571326449126326,1,0,0,1,1,1,0,1,0,3,1
3,1,0,5.003645764437873,7.494408467899401,4.018135158370122,60,2.0,0,0,9.058110823832864,0,1,0,1,0,1,0,1,1,3,0
1,1,0,6.798825351484731,5.877789918185049,1.831684278187016,15,5.0,1,0,4.580218693672908,0,1,1,1,1,0,1,0,0,2,1
0,1,3,9.26227657197305,0.38291092487949263,4.047675758951255,45,3.0,0,0,1.0406450858874738,0,0,0,0,1,1,1,0,1,2,1
3,1,2,5.932400448489966,2.1314498820534755,5.481352165141461,45,9.0,1,0,5.970880391584586,0,0,1,1,0,0,1,1,1,2,0
3,0,2,6.714130996720948,0.787635739867496,2.9926754879371105,45,9.0,1,0,6.22981046150319,1,1,0,1,0,1,0,0,0,3,1
0,1,1,3.1001385015097807,1.0668776238322297,2.4864769847319166,150,5.0,2,2,7.653300727930347,2,0,1,1,0,1,0,0,1,3,1
3,1,3,6.8729261642853885,0.15405493588071972,5.529187627124504,15,2.0,0,0,9.332841415510089,0,1,0,0,0,1,1,0,0,3,0
3,1,3,4.377901207300745,4.2116497901415295,5.844689506431196,150,4.0,1,0,4.4308168212345045,0,1,1,1,0,1,1,0,1,2,1
3,0,2,8.569311828837737,1.786516317541651,0.37341796676281636,150,7.0,2,1,3.5207660660730578,0,0,1,0,1,0,1,0,0,2,2
0,0,1,3.9245051390147436,8.556965204939717,5.537088414889244,150,2.0,2,2,4.907710157474993,1,1,1,0,0,0,0,1,0,1,0
0,0,3,4.682720216565569,7.500375375406604,0.49661120113133306,15,8.0,0,2,9.00198901911297,1,0,0,1,0,1,0,1,0,0,2
1,0,2,4.325877569102579,5.73176994815496,2.023717280301538,15,8.0,2,0,9.799823818365201,1,0,0,0,0,0,0,1,1,1,0
0,1,2,8.11122834307385,4.8902134535039545,4.575444734581961,15,6.0,0,1,9.712350066137422,2,1,0,0,1,1,0,1,0,0,2
3,0,2,9.536991970119054,2.558686405759758,4.662221891638172,45,7.0,2,1,2.2969551280522804,2,1,1,1,0,0,0,0,1,1,2
0,1,1,3.27276300983274,4.749514658749855,4.3549313440749975,60,8.0,0,0,4.968953615618763,0,0,1,0,1,0,0,1,1,2,1
3,1,1,4.750279007620768,6.412292758644108,0.23467492836641024,15,0.0,1,1,2.5947402585501145,1,1,1,1,1,1,0,0,1,3,0
3,1,2,7.059262666932357,7.822288601927755,0.7977962881445597,15,6.0,0,0,3.679827823670471,2,1,1,1,1,0,0,0,0,0,0
3,0,1,8.95381622034731,0.816820662595934,5.617298989318491,150,9.0,2,2,0.31684105541547103,2,0,0,1,1,1,1,1,1,3,1
0,1,1,4.9370069684602065,7.0846468874555,0.48876833037534473,15,2.0,0,1,1.6060117927158346,1,0,1,1,1,0,1,1,1,0,1
3,0,1,1.0889350822672728,7.427298767612854,0.4712755018386998,60,5.0,1,0,3.970759546870272,2,0,0,0,0,1,0,0,1,3,2
1,0,1,3.6867138350132156,5.589722009248565,5.013875626547222,45,8.0,1,0,3.6470463222306435,1,1,1,0,1,0,0,1,1,1,0
2,0,0,5.50361885440113,2.1431919570320126,3.847594519337317,15,9.0,2,0,2.788325511313381,1,1,0,0,1,1,0,0,1,3,1
2,0,3,4.175246059660326,5.39184587501175,2.1099363350710774,45,7.0,2,2,2.3030957708630337,1,0,1,1,0,0,0,0,0,0,1
1,0,3,1.8655572678807009,5.027048818153103,0.9942629224297583,15,1.0,2,1,7.489557144473902,0,0,1,1,0,1,1,0,0,2,2
2,0,1,0.36989495343217493,4.757100963867962,5.305022519356889,45,3.0,1,2,2.945496998113911,2,0,0,0,1,1,1,1,1,0,2
1,0,2,6.874086660798949,4.606399154671841,5.931226545771073,15,4.0,1,2,7.0654363146274335,0,0,0,1,0,0,1,0,0,3,1
0,1,3,9.927371907771425,1.1082556629151974,0.29983037065697493,150,9.0,2,1,3.686251090816638,1,1,1,1,1,0,1,1,0,1,2
2,0,1,9.192066338966171,1.8289248485736476,3.3246802925412107,45,5.0,1,2,8.019792390755576,2,1,1,0,0,0,1,1,1,0,0
1,1,3,6.832709108608135,0.9733208845134234,1.5678215094348904,150,6.0,1,0,1.6723334873534212,2,0,1,0,1,1,0,1,0,1,2
1,0,2,8.415298085164292,2.4247782766798442,4.994321001298225,150,3.0,2,1,1.5760388036957818,0,1,0,1,1,1,0,0,0,2,0
3,1,1,2.557276184671932,2.63476782730673,2.0764385506488345,15,3.0,1,2,6.796722670410044,0,1,0,1,1,0,0,0,0,1,1
0,1,2,6.224344360784464,2.4507586149304537,4.287775735118039,150,4.0,2,1,9.149152418088551,2,1,0,1,0,0,0,0,0,1,1
1,1,3,0.6060421539896543,2.1092906818560344,3.2371405291576627,150,8.0,1,2,1.4298670483287135,0,0,0,0,0,0,1,1,1,0,2
2,1,0,7.071839273124577,7.35422045484789,3.2491402895698216,15,8.0,0,0,0.7370461784381699,0,0,0,1,0,1,1,0,0,1,1
3,0,2,9.698723390242685,8.185653995981179,5.147996587082528,150,0.0,0,2,9.346372068218237,1,1,1,0,0,0,1,0,0,1,2
3,1,1,8.607973072178591,3.2710921657256984,2.822426555547385,45,4.0,1,1,1.1732694386581943,2,0,1,0,1,1,0,1,1,1,2
3,0,1,5.344408747716374,3.0512889168444888,5.073597204866884,45,4.0,1,2,2.5036691976568273,1,0,0,0,0,1,1,0,0,3,2
0,0,2,7.887402193127766,8.44032349752508,2.1805609682254525,60,6.0,0,0,9.294941674200807,1,1,1,1,0,1,0,0,1,1,2
1,0,0,9.438988099481646,6.23923901665791,1.0486976547858302,60,7.0,2,0,8.029178929602217,2,1,0,0,1,1,1,1,0,1,0
0,1,3,2.160175779392154,2.934383247890575,2.732864265939691,60,2.0,2,0,3.4275781365729383,2,0,0,0,1,1,1,0,0,1,0
1,0,3,7.932585129773781,7.136122925865822,2.990134688262133,60,0.0,0,2,9.545277196565934,1,1,0,0,0,1,1,0,0,0,1
3,1,3,2.698469579688534,3.4459281023316732,2.870299185826749,150,1.0,2,1,5.680485131987375,2,1,0,1,1,1,0,0,0,0,2
2,0,3,8.769474219396665,5.865556143421731,4.849982471275693,45,5.0,2,2,0.7224826262769324,1,1,0,0,0,1,1,0,1,1,1
2,1,3,0.9835450569014548,9.926340299878015,3.3880736487605825,60,5.0,0,2,7.030668772678146,1,0,1,1,0,1,0,0,1,1,2
0,0,1,1.7821841886984147,3.0159437521603327,5.330664430552817,150,4.0,0,2,5.372773578233019,0,1,1,1,0,0,0,1,0,3,1
3,1,1,7.206164634718018,9.305260007083332,3.0851129694956527,15,4.0,1,1,5.725880505191555,1,1,1,1,1,0,0,0,1,1,0
1,1,2,1.7477750386324897,3.2065241428469813,1.3482904972920255,45,8.0,0,0,9.94104244325465,2,0,1,0,1,1,1,0,1,2,1
0,0,2,1.5805430190304437,5.402867043748234,0.7769750415765158,15,6.0,0,0,1.5251428329954153,1,0,0,0,1,0,1,0,0,1,2
3,0,3,5.55466877398872,4.599837895990399,5.210176925667725,60,5.0,2,0,6.567959002878922,1,0,1,1,1,0,1,0,1,0,2
0,1,3,8.349872377090708,7.8315956234393616,0.3370367934132703,60,6.0,2,1,4.587410972296917,2,0,1,0,1,0,1,0,1,0,1
2,1,3,2.684674252746291,0.610926994819948,0.7056576715185736,60,2.0,1,2,2.7189312488799566,2,1,0,1,0,1,0,0,1,1,1
3,1,0,8.41138182705485,6.271223040686639,0.38195111350584643,45,6.0,2,2,6.935447916629628,0,0,1,1,0,1,1,1,0,0,2
0,1,2,8.079533965459746,7.6066694434882285,2.5424051830909216,15,2.0,2,2,6.6821280724999985,2,0,1,1,1,0,0,1,0,3,1
1,1,1,5.7910540095933545,4.721448513821192,3.195693698361561,15,7.0,2,1,8.564951081235302,1,0,1,1,0,1,0,1,0,0,0
2,1,3,6.465627536872701,1.0529260653780537,0.1192483861356044,45,9.0,0,2,8.78869235186504,2,1,1,0,0,1,1,0,0,2,2
1,0,2,0.4044118661190821,2.448050134848131,3.0935170013496256,60,9.0,2,1,5.618194530492381,2,0,0,0,1,1,0,0,0,1,2
0,0,0,3.6713555830371325,6.796723701008637,2.3625568277437563,60,8.0,0,0,3.2557256606771743,0,0,0,0,1,1,0,0,0,0,0
3,1,0,2.6339493111835255,8.954373855003151,4.6418710947353885,150,2.0,2,0,5.295804504381451,1,1,1,0,1,0,1,1,0,0,1
2,0,3,1.500038607274724,4.216086070004886,4.979739730477339,45,6.0,0,1,3.592551267028629,0,1,0,1,0,0,0,1,0,1,0
1,1,1,3.8965932915698156,5.604120350782592,4.1098046183172325,15,7.0,2,0,2.7735608402961143,0,1,1,1,1,0,1,1,1,0,2
1,0,2,3.5490419634743287,2.2838503672686206,2.8409732118997435,150,2.0,1,1,5.515753777771667,1,1,1,0,0,0,1,1,1,2,0
3,1,1,7.28891678129727,4.122133140368715,1.2968915702519288,15,5.0,1,2,6.579341741630693,2,1,1,1,1,1,0,1,0,1,1
0,1,3,5.980963404767533,3.367898077704915,5.082689203815361,15,6.0,1,0,5.905712869103942,1,1,0,0,1,1,1,0,0,0,1
1,0,3,9.131000688020194,6.555255479715236,2.050014840266501,150,3.0,2,0,9.544195213633195,0,1,0,1,1,1,0,1,0,3,2
0,0,0,1.454075830558389,9.84698951675111,2.137751323169695,15,5.0,1,2,2.986361185539649,0,0,1,1,1,1,1,1,1,3,2
0,0,0,0.5974860532352599,8.133034519856862,5.496069283122269,150,6.0,0,2,3.7234168505467413,1,0,0,0,1,1,1,1,0,1,0
0,1,2,5.346077874911287,1.9216458492618516,5.853583533587478,150,6.0,1,1,6.676428232235537,0,0,0,1,0,1,1,1,1,0,1
3,0,3,0.010271386107850722,5.776785933067669,5.388785738307025,150,0.0,1,0,6.003586275036069,2,1,0,1,0,1,1,1,0,3,0
0,1,3,7.877189431349656,0.6641171494840159,5.989408341366486,60,1.0,1,2,0.018633853373635212,2,1,0,0,1,1,1,0,0,2,2
2,0,2,5.0597288868500945,2.4691548684263553,5.213453063408864,60,0.0,1,0,3.122854685267412,1,0,1,0,1,1,0,0,1,0,0
3,0,1,4.880655760578936,1.722176760603904,4.226145105720491,45,8.0,0,0,2.5376185246863745,1,1,1,0,0,1,1,1,1,2,1
1,0,0,3.624959787241744,3.3554553763946293,1.762916397428837,45,6.0,1,0,8.399148866460157,2,0,1,1,1,0,0,0,1,3,2
3,1,3,3.7497383614876254,6.788139690442136,5.717742293399257,150,6.0,2,0,8.66248730884929,1,0,1,1,1,0,1,1,1,1,0
1,1,3,4.311336782506558,4.993933169168267,5.259760989682522,45,2.0,1,1,2.8389314103115826,2,0,1,1,0,1,0,0,0,2,0
2,0,1,0.16032344426030187,9.329092598292178,1.4444807544939193,60,4.0,2,2,1.0207115362753638,2,1,0,0,0,1,0,1,1,3,1
0,1,1,0.8354578721620465,2.1274883984850868,2.9349748394509616,60,1.0,2,0,2.0520194705869943,2,0,0,1,0,1,0,1,0,1,1
0,1,1,5.0504802001123705,3.642091462539402,0.4203339637533008,150,4.0,1,2,1.7656839891905896,2,1,1,0,0,0,0,1,0,0,0
0,0,0,1.501222652198041,3.298525767924695,5.7198531796033025,60,7.0,1,2,2.3743535928508965,1,0,1,1,0,1,0,0,1,3,1
0,0,2,7.7876260834699815,2.3596362595992995,3.4366099663287355,150,9.0,2,1,2.346449022974153,2,0,1,1,1,0,1,1,0,3,2
3,0,3,2.7448517400452577,9.931707691262446,1.4712032755689926,45,2.0,0,1,4.798386489009734,2,0,1,1,0,1,0,0,0,0,0
2,0,0,0.9789963734932405,3.8722554544305443,1.7543958817432543,60,3.0,0,0,3.196413807375645,0,1,0,0,0,0,0,1,0,0,0
1,1,1,2.352099259034498,9.405089804995985,5.883938235779158,150,7.0,1,0,5.598217508554439,0,0,0,1,0,1,0,1,1,0,2
3,0,3,3.570982301557881,3.9047347385298945,3.6936857508251864,150,1.0,0,1,3.4413462434084154,0,0,1,1,0,0,1,0,1,1,1
0,1,3,0.35316608594883614,2.0409167874066094,2.5240987446384224,15,0.0,0,2,8.146769299652705,0,1,1,0,0,1,1,1,1,1,2
0,0,0,1.4167552438632902,1.1920633068271114,2.9990727707132288,150,2.0,1,2,9.507924777837376,1,0,0,1,1,0,1,0,0,0,2
0,0,1,3.2384675447751965,8.555631931755052,0.5913004342640602,150,1.0,2,1,4.039184533550247,0,0,1,1,1,1,1,1,0,1,0
1,0,1,3.1048047380976405,0.3209764048507824,0.45013656043725603,60,9.0,2,0,0.49468534786554885,0,0,1,1,0,1,0,0,1,3,2
1,0,2,8.003866965598391,9.643945883392814,3.5562464598023094,15,1.0,0,0,2.395782473678394,0,0,1,0,1,1,1,0,1,1,1
3,0,1,8.432554753126531,4.181912117855484,3.0720242186418987,15,3.0,2,0,1.0185816420304172,1,1,1,1,1,0,1,1,1,3,0
2,0,0,1.9341859914354997,2.4737435108435712,2.154919147820647,15,5.0,1,1,3.447639098129067,2,0,0,1,1,0,1,1,1,3,1
1,1,2,1.2393988391284738,6.174461322153625,3.3966837150681872,60,9.0,0,1,6.451142341801695,0,0,1,0,1,0,0,1,0,1,2
3,1,2,6.341624843214183,1.3291299183618632,0.43605569662303356,45,9.0,2,2,5.189079089445107,2,1,0,0,1,0,1,1,0,0,2
1,1,2,8.046235556954315,0.7214557356635576,5.663947028589278,150,4.0,0,1,2.4287567802763843,0,1,0,1,0,1,0,0,0,2,1
3,1,2,9.637230972241316,8.277833519095669,1.7622701267053311,15,3.0,2,0,7.672590526426567,1,0,1,0,1,1,1,0,0,2,0
0,1,2,0.0679628474651428,4.246707746253268,0.4306727440319933,15,7.0,0,2,1.314807293797291,1,0,1,1,0,1,0,0,1,1,2
1,1,0,4.136781134268045,5.18254912104532,1.0170256354446243,60,4.0,2,0,2.2819597512470113,1,0,1,0,0,0,1,0,1,3,2
0,1,3,7.339878340943856,1.7669600887506487,0.5728434868951011,60,1.0,2,0,6.760471505926748,2,1,1,1,1,1,0,0,0,2,2
2,0,1,8.285592988743545,0.6142424452694228,1.0716270261580874,15,3.0,1,2,1.9723438668886684,1,1,0,0,0,0,0,1,1,3,0
0,1,3,0.6228594868309778,3.677761326518467,2.5005243289596715,45,6.0,1,0,6.7876271587858925,2,1,1,0,0,0,0,1,0,3,0
2,0,3,6.806145194641273,5.061462523800894,4.428305363613125,60,3.0,1,2,9.769413502961498,1,0,1,1,1,0,1,0,1,3,2
1,1,1,2.8893871739897,7.654306218780279,1.6340900847302386,15,5.0,0,0,8.313532871961533,0,0,0,0,0,1,0,1,1,3,0
2,1,1,0.7459695933312538,5.0105200023546335,2.6155597316498636,45,1.0,0,0,1.6001054036292384,0,1,1,0,1,0,1,0,0,2,1
0,0,3,4.891025817546673,7.825070176859029,5.572543727329418,60,8.0,0,2,5.204984215032535,0,1,1,0,1,0,1,0,0,1,2
1,0,1,1.5815334320414598,1.1543277967431387,1.7749304359558526,45,3.0,2,0,4.223215634324847,0,0,0,0,0,0,0,1,0,1,1
3,0,2,7.370075180616848,0.6396277204395162,4.7683185195882585,15,0.0,2,0,9.916694132333971,2,1,1,1,1,0,0,0,0,3,0
1,0,1,7.412617996994535,1.5886096414345163,0.9469012348941985,45,2.0,2,2,9.644007017405828,1,0,0,1,1,0,1,1,0,3,0
3,0,1,8.420677649875095,7.720121268887286,1.0699304775434857,15,6.0,0,2,1.2711205277090487,2,1,1,1,1,1,1,1,1,1,1
0,1,2,3.775686851477522,7.593302308387014,2.736917240857594,60,9.0,1,2,9.087308720163334,2,0,0,1,1,0,0,0,1,0,0
1,0,2,0.13309797230643627,1.4136780451064146,1.404613502798318,150,8.0,0,1,1.9341833803845876,0,1,0,0,1,0,1,0,1,3,2
3,0,2,2.5973593837447972,0.30988658250679757,5.418168442765561,150,5.0,0,0,3.1945150171274928,1,0,1,0,1,0,0,0,0,2,1
0,0,1,4.678116995252769,6.852819362121652,0.30451374674086673,15,3.0,1,2,3.534079797309434,2,1,0,1,1,0,0,1,0,2,1
2,1,2,6.9401127941605045,8.552817832429774,3.5836353968630377,150,1.0,1,0,2.8682204512182152,2,1,1,0,0,1,1,0,0,3,2
3,0,2,3.8204058568674135,7.541076955101822,3.625376376897119,15,8.0,0,2,8.532437931669293,2,1,1,0,1,0,1,0,1,3,0
2,0,0,5.360483960671381,2.0279898061507815,0.39615556511668615,150,7.0,2,0,3.29932405876375,2,1,1,0,1,1,1,1,1,1,1
1,0,0,5.242635874557169,5.837678972253356,4.395385289225348,150,6.0,2,0,8.167384190851912,1,1,1,0,1,0,0,1,1,0,1
3,1,1,1.6498234935831657,7.573657206255412,2.8133852670731763,60,1.0,1,2,9.943768165049573,0,1,1,1,0,0,1,1,1,1,2
0,0,2,6.230495000800127,2.5582870454703954,4.3384402409688505,15,1.0,0,2,8.407615378270457,0,0,1,0,0,0,0,1,1,0,0
0,1,1,4.392517282053978,5.27720801369453,4.961549915610419,45,7.0,2,1,3.4614292643429225,2,1,1,1,1,1,0,1,0,2,1
2,1,0,8.07918701652493,3.144604039737703,1.9373961119441632,60,8.0,2,2,7.112523934128624,1,0,1,0,1,1,0,1,1,1,0
0,0,0,6.906112081288999,2.255754173270211,2.906915297612926,45,8.0,1,2,5.339234469910733,1,1,0,1,1,0,1,0,0,1,1
1,1,2,1.1146918619755464,9.695893267708525,1.5645646786080682,60,7.0,0,2,7.865177838834086,2,1,1,1,0,1,1,1,0,3,0
1,1,1,4.887584100365685,9.125819603869264,1.20908078113401,15,0.0,1,1,1.5309739464624172,1,0,0,1,0,1,1,1,1,3,1
2,1,0,7.024943584941874,4.456677309514871,0.003568548255944437,45,4.0,0,0,6.381345926459039,2,0,0,1,1,1,0,0,1,2,0
3,1,3,0.8701172580734262,1.3677806106397639,5.7817890724790235,60,6.0,0,1,7.736667733417346,0,0,0,1,0,0,1,1,1,0,0
0,1,2,7.924970325566315,7.279073033206487,2.6455708159778895,150,9.0,0,0,7.612313354066401,0,1,0,0,1,1,0,0,1,0,1
1,1,1,2.220045146443994,2.557011301282203,0.07841863835324414,45,5.0,0,2,9.635930056037816,0,1,1,0,1,1,1,0,0,2,0
3,0,3,5.030847954736897,1.685178058380945,0.053631465408289,60,0.0,0,2,0.5841138078432007,2,0,1,0,1,1,1,0,0,0,0
1,1,2,9.405612874726362,3.815290177381846,1.7301154113071704,60,9.0,0,2,3.4577936909229057,2,0,0,1,0,1,0,0,0,3,2
1,1,2,5.71334234822284,5.2984980916673905,0.0836260722607105,45,5.0,2,1,4.7655358179143885,0,0,0,0,0,1,0,1,1,2,2
3,0,0,4.240544517039474,0.9744032982041462,2.24708770595129,150,3.0,2,1,3.097635283920812,2,1,0,1,0,1,0,1,0,3,2
3,1,1,0.0679492739914267,5.717464730485266,0.37763100863368715,45,2.0,2,2,3.0978951367247087,1,0,1,1,1,0,1,1,0,2,2
0,0,0,1.3341362277407809,0.1534837476262152,0.23550954690185844,45,3.0,2,1,1.7612860668992636,0,0,1,1,1,0,0,1,0,2,0
2,0,3,5.786638850979876,8.918690605930866,4.0162883644473,45,7.0,0,2,8.129514030252077,1,1,1,1,0,1,1,1,0,0,1
2,1,3,4.9382504065373825,9.207416892788666,5.441047736657308,60,5.0,2,1,9.080690443845423,1,0,1,1,1,1,1,0,0,1,1
1,1,3,3.6382917564683135,7.330707735118515,2.4563194998136755,150,8.0,0,2,0.8232735957175052,2,1,1,1,0,0,1,1,0,2,2
2,1,3,9.232158853941174,4.665494085741776,5.020622581655595,45,4.0,1,1,1.5489891175829862,2,0,0,1,0,1,1,1,0,0,1
1,0,3,3.324825374259408,2.5489627056331123,0.17559276681448277,45,8.0,1,0,2.284529998718532,0,0,1,0,1,0,0,1,0,2,1
3,1,1,5.371507564441066,7.441120907113965,4.666140335821095,45,3.0,2,2,5.089874838541691,2,0,0,1,0,1,1,1,1,0,0
1,0,1,5.6871340952413005,9.317972019520637,0.37679995393734544,45,3.0,0,1,7.91172033300967,2,0,0,1,1,0,0,0,0,2,0
0,1,2,5.274683900639227,1.5853370489743956,5.03063653918411,45,5.0,2,1,0.7145552476495021,1,0,0,0,1,0,1,0,1,0,1
1,1,2,4.775853915400993,4.65821989297698,5.294198069232384,45,9.0,0,2,6.368129856584286,2,1,0,0,1,1,0,0,1,2,0
1,1,1,3.3706373601190807,3.1526163603592816,4.715843054293885,150,6.0,2,1,1.4933545627041978,0,0,1,0,0,1,1,0,0,2,2
0,0,2,9.087636330396196,3.567417890459099,4.924494146467734,150,1.0,1,0,9.714570678762653,2,0,1,0,0,1,1,0,0,2,2
0,0,0,4.508032617591447,4.057577813229325,3.3689073979939135,150,3.0,1,0,8.987734308517418,0,0,1,1,0,0,1,0,0,0,1
2,1,1,5.284488673460757,9.517963443713384,1.5893096554959116,15,7.0,2,1,9.49582848945752,1,0,1,0,0,0,0,0,1,1,1
3,0,0,6.564779838302423,2.5863716786809365,3.8593860159658,15,8.0,2,2,1.0616387758270807,1,1,1,0,1,0,1,1,0,2,2
3,1,3,0.6765604243153467,4.926758390935067,2.6372498944581686,60,4.0,0,1,4.8803638285419195,1,0,0,1,0,0,0,1,0,0,1
0,0,3,7.812881414632452,9.514874716617904,0.03201936551427598,150,5.0,1,1,1.6524656699837525,0,1,1,0,0,0,0,1,1,3,1
3,0,2,5.125073100860355,4.760568902183174,2.8609542386090103,150,9.0,2,0,6.0035555078316625,1,1,1,0,1,1,0,0,0,0,0
1,1,1,6.571769358449668,8.635995219214534,3.907127547303273,150,6.0,0,1,2.327391126618641,1,1,1,1,1,0,0,1,0,0,0
3,1,3,7.720120654136914,0.5876477432528093,0.08330195814792463,45,6.0,1,2,7.706309833689708,2,1,0,1,1,0,0,1,1,1,2
0,0,2,8.740993907642146,9.53030418463236,3.728162016648946,45,2.0,0,0,6.4400260064966774,0,0,0,0,1,1,1,0,1,3,2
